position_id,date,tx_hash,fee_growth_inside1,amount1,type,block_number,withdrawn_token0,liquidity,withdrawn_token1,amount0,timestamp,price,owner,fee_growth_inside0,prices_token0_usd,prices_token0_token1,prices_token0_token_key,prices_token0_eth,prices_token0_token0
328582_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,2025-04-24T00:04:11Z,0x3859f82e20352bdf93d86deddc6809494e912c53337649bcce4fe62bb2494212,3107091147034051947982192316811396711,0.18840266591283934,withdrawals,22335174,160.93480898167292,0,0.18840266591283933,160.934808981672916425,1745453051,0.0033671794816335344,0x0000000000000000000000000000000000000000,888213718886356853542268014802720698121,1797.703251,0.003367179482,token1,1,296.9844659
222580_0x077490ea44ead91c83d019b96cb9792ec04175cf,2025-04-12T02:51:11Z,0x6335fdba45f1f35ca58bde1687a680f6354b8326c68926afa9c6e01622427247,4730332100901724765017756797211275604034563,10.853166352224958079,withdrawals,22250000,0.0,0,10.853166352224958,0,1744426271,53.56189409003144,0x077490ea44ead91c83d019b96cb9792ec04175cf,26164195837975985073921357963832,1551.8816,53.58376159,token1,1,0.01866237028
680011_0x077490ea44ead91c83d019b96cb9792ec04175cf,2025-04-12T02:50:47Z,0xa248a04338e974bd546b344b0a40ea4452e83daa1803795f926c9d3949d3c614,6981486691164020426166836568308591046505084,11.330595453183462336,withdrawals,22249998,0.0,0,11.330595453183463,0,1744426247,53.56189409003144,0x077490ea44ead91c83d019b96cb9792ec04175cf,42352763781194073696609320307946,1551.8816,53.56189409,token1,1,0.0186699895
4391575_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,2025-04-23T05:01:38Z,0xbf3961db68392b0924f690610f51364983a2d39054b0d20e37e8fa0d54164767,899709076689073226310157206994055,235614.287029,withdrawals,329267903,86.72710932595547,0,235614.287029,86.727109325955468778,1745384498,1803.5310240000001,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,352477164477334262176763013060958418083596,1.001920268,1809.475462,token1,0.0005526463448533736,0.0005526463449
963546_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,2025-04-17T13:26:59Z,0x0680915379634af0a6194ae6140f9d178210d49078d86bb245c0eabf3f615dd8,719047727658490274208454768914901433919076,179.189108990263576893,withdrawals,22289008,66118.753276,0,179.18910899026358,66118.753276,1744896419,0.0006270779688522476,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1377078558929858572695913928698356,1596.248972,0.0006264686883,token1,1,1596.248972
952665_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,2025-04-09T09:48:11Z,0x201f4426f310bbce454e1a4bdcfa4d61ada44571d78a8cb9e7f4ee083ee01de7,871434939024671397566330806169615510629093,220.667303519157679175,withdrawals,22230552,0.0,0,220.66730351915768,0,1744192091,0.0006767383731078638,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1539188934220869540910532112920834,1475.626329,0.0006776783395,token1,1,1475.626329
4384548_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,2025-04-22T03:43:53Z,0xc0689142b9dc33984469975dc668366087e4f369e23c280cdc0c5399743e96fe,115792089237316195423570985008687907853269984238331005716368638675952645372049,69339.592748,withdrawals,328904251,185.52347011956047,0,69339.592748,185.523470119560470118,1745293433,1578.309810487778,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,115792089237316195423570985008687907739105720494048661319069572842371142558178,0.9984463886,1578.30981,token1,0.0006335891682070639,0.0006335891682
969004_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,2025-04-19T03:33:11Z,0xb3a78d319e2f153486103d4968e5640341dedfce80e89240eba6e934933d28b6,923656700500799172849373846860840964190529,180.429878338467195534,withdrawals,22300386,69511.74283,0,180.4298783384672,69511.74283,1745033591,0.0006272133501311846,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1798812146891445776023292742032842,1594.353819,0.0006272133501,token1,1,1594.353819
